headers;"Код заказа";"Соответствует стандарту";Функция;"Диаметр поршня, мм";"Рабочий ход, мм";"Опрос положения";"Исполнение штока";"Резьба на штоке";Демпфирование;"Пневматическое присоединение";"Рабочая среда";"Рабочее давление, МПа";"Рабочая температура, °С";"Развиваемое усилие при выдвижении штока при 0,6 МПа, N";"Развиваемое усилие при втягивании штока при 0,6 МПа, N";"Материал крышек";"Материал корпуса";"Материал штока";"Материал уплотнений";price;stock
IA25x100-S;"ISO 6432";"Двустороннего действия";25;100;Да;"Наружная резьба";М10х1,25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2484.16;"64 шт"
IA20x250-S;"ISO 6432";"Двустороннего действия";20;250;Да;"Наружная резьба";М8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";188;158;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;3166.37;"15 шт"
IA20x100-S;"ISO 6432";"Двустороннего действия";20;100;Да;"Наружная резьба";М8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";188;158;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2306.82;"20 шт"
IAC16x10-S;"ISO 6432";"Двустороннего действия";16;10;Да;"Наружная резьба";М6;"Регулируемое пневматическое";М5х0,8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2414.26;"5 шт"
IA20x15-S;"ISO 6432";"Двустороннего действия";20;15;Да;"Наружная резьба";М8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";188;158;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;1877.04;"22 шт"
IA16x15-S;"ISO 6432";"Двустороннего действия";16;15;Да;"Наружная резьба";М6;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;1790.31;"10 шт"
IA20x30-S;"ISO 6432";"Двустороннего действия";20;30;Да;"Наружная резьба";М8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";188;158;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2020.73;"7 шт"
IA10x15-S;"ISO 6432";"Двустороннего действия";10;15;Да;"Наружная резьба";М4;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";47.1;39.5;Алюминий;"Нержавеющая сталь";"Нержавеющая сталь SS304";NBR;1367;"2 шт"
IAC16x70-S;"ISO 6432";"Двустороннего действия";16;70;Да;"Наружная резьба";М6;"Регулируемое пневматическое";М5х0,8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2638.21;"5 шт"
IAC16x20-S;"ISO 6432";"Двустороннего действия";16;20;Да;"Наружная резьба";М6;"Регулируемое пневматическое";М5х0,8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2414.26;"10 шт"
IAC25x70-S;"ISO 6432";"Двустороннего действия";25;70;Да;"Наружная резьба";М10х1,25;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;3078.34;"8 шт"
headers;"Код заказа";Функция;"Диаметр поршня, мм";"Рабочий ход, мм";"Опрос положения";"Исполнение штока";"Резьба на штоке";Демпфирование;"Пневматическое присоединение";"Рабочая среда";"Рабочее давление, МПа";"Рабочая температура, °С";"Развиваемое усилие при выдвижении штока при 0,6 МПа, N";"Развиваемое усилие при втягивании штока при 0,6 МПа, N";"Материал крышек";"Материал корпуса";"Материал штока";"Материал уплотнений";price;stock
IAC32x...-S;"Двустороннего действия";32;"10 … 800";Да;"Наружная/внутренняя резьба";М10х1,25;"Регулируемое пневматическое";G1/4;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";483;415;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;;"0 шт"
IA32x...-S;"Двустороннего действия";32;"10 … 800";Да;"Наружная/внутренняя резьба";М10х1,25;"Регулируемое пневматическое";G1/4;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";483;415;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;;"0 шт"
IA40x...-S;"Двустороннего действия";40;"10 … 800";Да;"Наружная/внутренняя резьба";М12х1,25;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";753;633;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;;"0 шт"
IAC40x...-S;"Двустороннего действия";40;"10 … 800";Да;"Наружная/внутренняя резьба";М12х1,25;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";753;633;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;;"0 шт"
headers;"Код заказа";"Соответствует стандарту";Функция;"Диаметр поршня, мм";"Рабочий ход, мм";"Опрос положения";"Исполнение штока";"Резьба на штоке";Демпфирование;"Пневматическое присоединение";"Рабочая среда";"Рабочее давление, МПа";"Рабочая температура, °С";"Развиваемое усилие при выдвижении штока при 0,6 МПа, N";"Развиваемое усилие при втягивании штока при 0,6 МПа, N";"Материал крышек";"Материал корпуса";"Материал штока";"Материал уплотнений";price;stock
IA12x10-S;"ISO 6432";"Двустороннего действия";12;10;Да;"Наружная резьба";М6;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";67.8;50.9;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;1838.20;"0 шт"
IA16x25-S;"ISO 6432";"Двустороннего действия";16;25;Да;"Наружная резьба";М6;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;1790.31;"0 шт"
IAC25x160-S;"ISO 6432";"Двустороннего действия";25;160;Да;"Наружная резьба";М10х1,25;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;3699.71;"0 шт"
IAC25x400-S;"ISO 6432";"Двустороннего действия";25;400;Да;"Наружная резьба";М10х1,25;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;5501.67;"0 шт"
IAC25x125-S;"ISO 6432";"Двустороннего действия";25;125;Да;"Наружная резьба";М10х1,25;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;3387.73;"0 шт"
IAC16x60-S;"ISO 6432";"Двустороннего действия";16;60;Да;"Наружная резьба";М6;"Регулируемое пневматическое";М5х0,8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2638.21;"0 шт"
IA16x70-S;"ISO 6432";"Двустороннего действия";16;70;Да;"Наружная резьба";М6;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2012.96;"0 шт"
IA25x60-S;"ISO 6432";"Двустороннего действия";25;60;Да;"Наружная резьба";М10х1,25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2330.12;"0 шт"
IA12x30-S;"ISO 6432";"Двустороннего действия";12;30;Да;"Наружная резьба";М6;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";67.8;50.9;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;1943.06;"0 шт"
IA25x320-S;"ISO 6432";"Двустороннего действия";25;320;Да;"Наружная резьба";М10х1,25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;4308.13;"0 шт"
IAC25x10-S;"ISO 6432";"Двустороннего действия";25;10;Да;"Наружная резьба";М10х1,25;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2767.66;"0 шт"
IA16x500-S;"ISO 6432";"Двустороннего действия";16;500;Да;"Наружная резьба";М6;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;4715.90;"0 шт"
IA16x400-S;"ISO 6432";"Двустороннего действия";16;400;Да;"Наружная резьба";М6;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;3946.96;"0 шт"
IA16x350-S;"ISO 6432";"Двустороннего действия";16;350;Да;"Наружная резьба";М6;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;3562.49;"0 шт"
IA16x300-S;"ISO 6432";"Двустороннего действия";16;300;Да;"Наружная резьба";М6;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;3179.32;"0 шт"
IA16x250-S;"ISO 6432";"Двустороннего действия";16;250;Да;"Наружная резьба";М6;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2793.55;"0 шт"
IA16x200-S;"ISO 6432";"Двустороннего действия";16;200;Да;"Наружная резьба";М6;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2570.90;"0 шт"
IA16x125-S;"ISO 6432";"Двустороннего действия";16;125;Да;"Наружная резьба";М6;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2235.62;"0 шт"
IA12x200-S;"ISO 6432";"Двустороннего действия";12;200;Да;"Наружная резьба";М6;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";67.8;50.9;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2572.19;"0 шт"
IA12x150-S;"ISO 6432";"Двустороннего действия";12;150;Да;"Наружная резьба";М6;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";67.8;50.9;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2363.78;"0 шт"
IA12x125-S;"ISO 6432";"Двустороннего действия";12;125;Да;"Наружная резьба";М6;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";67.8;50.9;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2258.92;"0 шт"
IA10x100-S;"ISO 6432";"Двустороннего действия";10;100;Да;"Наружная резьба";М4;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";47.1;39.5;Алюминий;"Нержавеющая сталь";"Нержавеющая сталь SS304";NBR;1634.97;"0 шт"
IA10x50-S;"ISO 6432";"Двустороннего действия";10;50;Да;"Наружная резьба";М4;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";47.1;39.5;Алюминий;"Нержавеющая сталь";"Нержавеющая сталь SS304";NBR;1455.03;"0 шт"
IA8x100-S;"ISO 6432";"Двустороннего действия";8;100;Да;"Наружная резьба";М4;"Упругие демпфирующие кольца";М5х0,8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";30-Jan;22.6;Алюминий;"Нержавеющая сталь";"Нержавеющая сталь SS304";NBR;1521.05;"0 шт"
IA8x50-S;"ISO 6432";"Двустороннего действия";8;50;Да;"Наружная резьба";М4;"Упругие демпфирующие кольца";М5х0,8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";30-Jan;22.6;Алюминий;"Нержавеющая сталь";"Нержавеющая сталь SS304";NBR;1389.01;"0 шт"
IAC25x500-S;"ISO 6432";"Двустороннего действия";25;500;Да;"Наружная резьба";М10х1,25;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;6392.29;"0 шт"
IAC25x350-S;"ISO 6432";"Двустороннего действия";25;350;Да;"Наружная резьба";М10х1,25;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;5056.36;"0 шт"
IAC20x500-S;"ISO 6432";"Двустороннего действия";20;500;Да;"Наружная резьба";М8;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";188;158;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;5846.01;"0 шт"
IAC20x450-S;"ISO 6432";"Двустороннего действия";20;450;Да;"Наружная резьба";М8;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";188;158;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;5443.41;"0 шт"
IAC20x400-S;"ISO 6432";"Двустороннего действия";20;400;Да;"Наружная резьба";М8;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";188;158;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;5040.82;"0 шт"
IAC20x350-S;"ISO 6432";"Двустороннего действия";20;350;Да;"Наружная резьба";М8;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";188;158;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;4636.93;"0 шт"
IAC20x250-S;"ISO 6432";"Двустороннего действия";20;250;Да;"Наружная резьба";М8;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";188;158;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;3831.75;"0 шт"
IAC16x500-S;"ISO 6432";"Двустороннего действия";16;500;Да;"Наружная резьба";М6;"Регулируемое пневматическое";М5х0,8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;5339.85;"0 шт"
IAC16x450-S;"ISO 6432";"Двустороннего действия";16;450;Да;"Наружная резьба";М6;"Регулируемое пневматическое";М5х0,8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;4955.38;"0 шт"
IAC16x400-S;"ISO 6432";"Двустороннего действия";16;400;Да;"Наружная резьба";М6;"Регулируемое пневматическое";М5х0,8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;4570.91;"0 шт"
IAC16x350-S;"ISO 6432";"Двустороннего действия";16;350;Да;"Наружная резьба";М6;"Регулируемое пневматическое";М5х0,8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;4186.45;"0 шт"
IAC16x250-S;"ISO 6432";"Двустороннего действия";16;250;Да;"Наружная резьба";М6;"Регулируемое пневматическое";М5х0,8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";121;104;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;3418.80;"0 шт"
IA25x500-S;"ISO 6432";"Двустороннего действия";25;500;Да;"Наружная резьба";М10х1,25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;5642.77;"0 шт"
IA25x450-S;"ISO 6432";"Двустороннего действия";25;450;Да;"Наружная резьба";М10х1,25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;5197.46;"0 шт"
IA25x400-S;"ISO 6432";"Двустороннего действия";25;400;Да;"Наружная резьба";М10х1,25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;4752.15;"0 шт"
IA25x350-S;"ISO 6432";"Двустороннего действия";25;350;Да;"Наружная резьба";М10х1,25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;4308.13;"0 шт"
IA25x300-S;"ISO 6432";"Двустороннего действия";25;300;Да;"Наружная резьба";М10х1,25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;3861.52;"0 шт"
IA25x250-S;"ISO 6432";"Двустороннего действия";25;250;Да;"Наружная резьба";М10х1,25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;3416.21;"0 шт"
IA25x150-S;"ISO 6432";"Двустороннего действия";25;150;Да;"Наружная резьба";М10х1,25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2794.85;"0 шт"
IA20x500-S;"ISO 6432";"Двустороннего действия";20;500;Да;"Наружная резьба";М8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";188;158;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;5180.63;"0 шт"
IA20x450-S;"ISO 6432";"Двустороннего действия";20;450;Да;"Наружная резьба";М8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";188;158;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;4778.04;"0 шт"
IA20x400-S;"ISO 6432";"Двустороннего действия";20;400;Да;"Наружная резьба";М8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";188;158;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;4375.44;"0 шт"
IA20x350-S;"ISO 6432";"Двустороннего действия";20;350;Да;"Наружная резьба";М8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";188;158;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;3971.56;"0 шт"
IA20x300-S;"ISO 6432";"Двустороннего действия";20;300;Да;"Наружная резьба";М8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";188;158;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;3568.96;"0 шт"
IA20x200-S;"ISO 6432";"Двустороннего действия";20;200;Да;"Наружная резьба";М8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";188;158;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2880.28;"0 шт"
IA20x150-S;"ISO 6432";"Двустороннего действия";20;150;Да;"Наружная резьба";М8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";188;158;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2592.90;"0 шт"
IA20x125-S;"ISO 6432";"Двустороннего действия";20;125;Да;"Наружная резьба";М8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";188;158;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2450.51;"0 шт"
IAC25x15-S;"ISO 6432";"Двустороннего действия";25;15;Да;"Наружная резьба";М10х1,25;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 1,0";"-20 … +80";294;247;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2767.66;"0 шт"
IA12x60-S;"ISO 6432";"Двустороннего действия";12;60;Да;"Наружная резьба";М6;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";67.8;50.9;Алюминий;"Нержавеющая сталь";"Сталь S45c с твёрдым хромированием";NBR;2049.21;"0 шт"
IA10x20-S;"ISO 6432";"Двустороннего действия";10;20;Да;"Наружная резьба";М4;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";47.1;39.5;Алюминий;"Нержавеющая сталь";"Нержавеющая сталь SS304";NBR;1367;"0 шт"
IA10x40-S;"ISO 6432";"Двустороннего действия";10;40;Да;"Наружная резьба";М4;"Упругие демпфирующие кольца";М5;"Сжатый воздух (степень фильтрации 40 мкм)";"0,1 … 0,8";"-20 … +80";47.1;39.5;Алюминий;"Нержавеющая сталь";"Нержавеющая сталь SS304";NBR;1455.03;"0 шт"
